# file...... time_results/meter_data_no1547_zip/current/m652.csv
# date...... Wed May  2 01:07:02 2018
# user...... ericlinxie
# host...... (null)
# target.... meter 61
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_current_A.real,measured_current_A.imag,measured_current_B.real,measured_current_B.imag,measured_current_C.real,measured_current_C.imag
2000-08-02 12:44:33 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:34 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:35 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:36 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:38 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:41 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:42 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:44 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:45 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:46 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:47 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:48 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:49 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:50 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:51 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:52 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:53 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:54 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:55 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:56 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:44:57 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:58 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:44:59 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:01 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:02 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:03 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:04 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:05 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:06 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:07 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:08 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:09 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:10 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:11 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:12 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:13 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:14 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:15 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:16 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:17 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:18 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:19 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:20 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:21 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:22 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:23 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:24 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:25 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:26 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:27 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:28 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:29 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:30 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:31 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:32 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:33 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:34 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:35 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:36 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:38 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:39 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:40 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:41 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:42 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:44 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:45 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:46 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:47 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:48 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:49 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:50 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:51 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:52 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:53 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:54 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:55 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:56 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:57 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:45:58 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:45:59 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:00 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:01 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:02 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:03 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:04 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:05 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:06 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:07 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:08 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:09 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:10 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:11 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:12 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:13 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:14 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:15 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:16 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:17 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:18 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:19 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:20 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:21 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:22 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:23 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:24 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:25 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:26 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:27 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:28 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:29 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:30 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:31 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:32 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:33 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:34 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:35 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:36 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:38 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:41 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:42 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:44 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:45 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:46 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:47 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:48 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:49 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:50 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:51 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:52 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:53 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:54 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:55 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:56 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:57 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:46:58 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:46:59 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:01 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:02 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:03 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:04 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:05 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:06 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:07 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:08 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:09 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:10 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:11 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:12 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:13 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:14 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:15 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:16 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:17 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:18 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:19 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:20 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:21 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:22 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:23 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:24 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:25 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:26 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:27 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:28 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:29 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:30 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:31 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:32 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:33 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:34 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:35 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:36 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:37 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:38 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:41 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:42 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:43 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:44 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:45 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:46 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:47 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:48 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:49 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:50 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:51 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:52 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:53 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:54 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:55 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:56 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:57 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:47:58 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:47:59 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:01 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:02 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:03 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:04 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:05 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:06 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:07 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:08 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:09 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:10 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:11 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:12 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:13 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:14 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:15 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:16 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:17 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:18 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:19 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:20 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:21 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:22 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:23 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:24 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:25 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:26 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:27 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:28 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:29 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:30 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:31 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:32 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:33 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:34 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:35 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:36 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:38 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:41 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:42 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:44 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:45 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:46 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:47 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:48 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:49 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:50 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:51 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:52 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:53 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:54 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:55 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:56 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:57 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:48:58 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:48:59 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:01 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:02 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:03 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:04 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:05 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:06 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:07 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:08 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:09 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:10 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:11 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:12 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:13 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:14 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:15 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:16 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:17 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:18 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:19 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:20 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:21 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:22 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:23 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:24 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:25 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:26 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:27 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:28 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:29 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:30 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:31 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:32 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:33 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:34 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:35 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:36 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:38 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:41 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:42 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:43 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:44 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:45 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:46 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:47 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:48 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:49 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:50 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:51 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:52 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:53 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:54 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:49:55 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:56 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:57 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:58 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:49:59 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:50:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:50:01 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:50:02 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:50:03 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:50:04 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:50:05 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:50:06 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:50:07 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:50:08 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:50:09 HDT,+60.0488,-23.2997,+0,+0,+0,+0
